Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
57,Four girls are doing backbends and playing outdoors,vocab_600.txt,english_stopwords,BYT5,""" has become the only thing to do with the only thing that with the only thing that with the only thing that with the only thin"
71,A man is sitting in a field,vocab_600.txt,english_stopwords,BYT5,""" having to become a field having to become a field having to become a field having to become a field having to become a field"
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_600.txt,english_stopwords,BYT5,""" should have been seeing the red head down the road where he is should have been should have been should have been should have"
125,The blond girl is dancing behind the sound equipment,vocab_600.txt,english_stopwords,BYT5,""" is about to dance and dance at the same time to dance at the same time to dance at the same time to dance at the same time to"
140,The woman is wearing glasses and a black headdress,vocab_600.txt,english_stopwords,BYT5,""" should have a black head with a black head and a black head with a black head and a black head with a black head and a black"
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_600.txt,english_stopwords,BYT5,""" has been the only thing that he has been the only thing that he has been the only thing that he has been the only thing that"
377,A man is leading the race,vocab_600.txt,english_stopwords,BYT5,""" the race the race the race the race the race the race the race the race the race the race the race the race the race the race"
379,A man is leading the race,vocab_600.txt,english_stopwords,BYT5,""" the race the race the race the race the race the race the race the race the race the race the race the race the race the race"
12,A skilled person is riding a bicycle on one wheel,vocab_600.txt,english_stopwords,EMB_SUB,A tradition person is treatment a idea on tell time
52,A man is jumping into an empty pool,vocab_600.txt,english_stopwords,EMB_SUB,A man is reason into an consider ball
57,Four girls are doing backbends and playing outdoors,vocab_600.txt,english_stopwords,EMB_SUB,Two girl are doing back and playing field
71,A man is sitting in a field,vocab_600.txt,english_stopwords,EMB_SUB,A man is getting in a field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_600.txt,english_stopwords,EMB_SUB,A arm with a red military is treatment a blue give down the road
125,The blond girl is dancing behind the sound equipment,vocab_600.txt,english_stopwords,EMB_SUB,The hair girl is dance straight the ship equipment
140,The woman is wearing glasses and a black headdress,vocab_600.txt,english_stopwords,EMB_SUB,The woman is degree say and a black earth
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_600.txt,english_stopwords,EMB_SUB,A boy is even up a wall firm stock for even and is picture to a town
377,A man is leading the race,vocab_600.txt,english_stopwords,EMB_SUB,A man is business the race
379,A man is leading the race,vocab_600.txt,english_stopwords,EMB_SUB,A man is business the race
12,A skilled person is riding a bicycle on one wheel,vocab_600.txt,none,MLM,- - person - drive - - drive -.
52,A man is jumping into an empty pool,vocab_600.txt,none,MLM,young man: looking down: running!
57,Four girls are doing backbends and playing outdoors,vocab_600.txt,none,MLM,young people like playing music like playing.
71,A man is sitting in a field,vocab_600.txt,none,MLM,young man: playing off - field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_600.txt,none,MLM,average person using red red equipment while following red blue equipment down - road
125,The blond girl is dancing behind the sound equipment,vocab_600.txt,none,MLM,young young girl: girl: live stage equipment
140,The woman is wearing glasses and a black headdress,vocab_600.txt,none,MLM,young woman: black hair; long black.
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_600.txt,none,MLM,"young boy: steps down - wall, ready - cut hair - cut like spring."
377,A man is leading the race,vocab_600.txt,none,MLM,green man: enter road race
379,A man is leading the race,vocab_600.txt,none,MLM,green man: enter road race
12,A skilled person is riding a bicycle on one wheel,vocab_600.txt,none,T5,.
52,A man is jumping into an empty pool,vocab_600.txt,none,T5,.
57,Four girls are doing backbends and playing outdoors,vocab_600.txt,none,T5,:
71,A man is sitting in a field,vocab_600.txt,none,T5,.
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_600.txt,none,T5,:
125,The blond girl is dancing behind the sound equipment,vocab_600.txt,none,T5,: simple simple
140,The woman is wearing glasses and a black headdress,vocab_600.txt,none,T5,.
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_600.txt,none,T5,.
377,A man is leading the race,vocab_600.txt,none,T5,.
379,A man is leading the race,vocab_600.txt,none,T5,.
12,A skilled person is riding a bicycle on one wheel,vocab_600.txt,none,BYT5,""" person will be reading outside outside outside outside outside outside outside outside outside outside outside outside outsid"
52,A man is jumping into an empty pool,vocab_600.txt,none,BYT5,""" stand operation stand operation stand operation stand operation stand operation stand operation stand operation stand operati"
57,Four girls are doing backbends and playing outdoors,vocab_600.txt,none,BYT5,""" have become analysis simple analysis simple analysis simple analysis simple analysis simple analysis simple analysis simple a"
71,A man is sitting in a field,vocab_600.txt,none,BYT5,""" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying """
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_600.txt,none,BYT5,""" total number complex complex total number complex total number complex"
125,The blond girl is dancing behind the sound equipment,vocab_600.txt,none,BYT5,""" have become dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance"
140,The woman is wearing glasses and a black headdress,vocab_600.txt,none,BYT5,""" have become black head woman white black head woman white black head woman white black head woman white black head white blac"
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_600.txt,none,BYT5,""" have read source force force force force force force force force force force force force force force force force force force"
377,A man is leading the race,vocab_600.txt,none,BYT5,""" have race simple race simple race simple race simple race simple race simple race simple race simple race simple race simple"
379,A man is leading the race,vocab_600.txt,none,BYT5,""" have race simple race simple race simple race simple race simple race simple race simple race simple race simple race simple"
12,A skilled person is riding a bicycle on one wheel,vocab_600.txt,none,EMB_SUB,Include tradition person include treatment include idea even tell time
52,A man is jumping into an empty pool,vocab_600.txt,none,EMB_SUB,Include man include reason even include consider ball
57,Four girls are doing backbends and playing outdoors,vocab_600.txt,none,EMB_SUB,Two girl become being back include playing field
71,A man is sitting in a field,vocab_600.txt,none,EMB_SUB,Include man include getting know include field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_600.txt,none,EMB_SUB,Include arm even include red military include treatment include blue give down include road
125,The blond girl is dancing behind the sound equipment,vocab_600.txt,none,EMB_SUB,Include hair girl include dance straight include ship equipment
140,The woman is wearing glasses and a black headdress,vocab_600.txt,none,EMB_SUB,Include woman include degree say include include black earth
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_600.txt,none,EMB_SUB,Include boy include even say include wall firm stock do even include include picture include include town
377,A man is leading the race,vocab_600.txt,none,EMB_SUB,Include man include business include race
379,A man is leading the race,vocab_600.txt,none,EMB_SUB,Include man include business include race
12,A skilled person is riding a bicycle on one wheel,vocab_700.txt,english_stopwords,MLM,A young person is turning a key on a.
52,A man is jumping into an empty pool,vocab_700.txt,english_stopwords,MLM,A man is looking into an open window
57,Four girls are doing backbends and playing outdoors,vocab_700.txt,english_stopwords,MLM,young people are doing reading and playing.
71,A man is sitting in a field,vocab_700.txt,english_stopwords,MLM,A man is standing in a field
