Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_600.txt,none,T5,"'  ( "" "" ( "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_600.txt,none,BYT5,""" student attack attack attack attack attack attack attack attack attack attack attack attack attack attack attack attack attac"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_600.txt,none,BYT5,""" issue issue issue issue issue issue issue issue issue issue issue"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_600.txt,none,BYT5,""" organization organization organization organizati"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_600.txt,none,BYT5,""" status apartment can be found inside outside outside outside outside outside outside outside outside outside outside outside"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_600.txt,none,BYT5,""" top character character top character top character top character top character top character top character top character top"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_600.txt,none,BYT5,""" point inside thinking outside outside outside outside outside outside outside outside outside outside out"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_600.txt,none,BYT5,""" will let inside opportunity "" will let inside outside"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_600.txt,none,BYT5,""" statement statement statement statement statement statement statement statement statement statement statement statement state"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_600.txt,none,BYT5,""" order order order order order order order order order order order order order order order order order order order order order"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_600.txt,none,BYT5,""" second second second second second second second second second second second second second second second second second second"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_600.txt,none,EMB_SUB,Say include Company Train while remember include earth include possibility even include ANSWER know art
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_600.txt,none,EMB_SUB,Have interest fact include power letter interest do include rest someone PARTICULAR future include seem include interest
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_600.txt,none,EMB_SUB,professional future know like back include Hope include knowledge include include leaving Military include let know include firm art production someone include Apartment Military Piece
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_600.txt,none,EMB_SUB,Seem include still plane include include Town Brown know include Even Wife
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_600.txt,none,EMB_SUB,Include character speak bad language someone have determine character farm include say
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_600.txt,none,EMB_SUB,Like include thing include cause influence whole include way say include Middle works include include wife circumstances include Even Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_600.txt,none,EMB_SUB,"Even opportunity include man "" want program "" will let include second man inside someone include want include point do have include world understand"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_600.txt,none,EMB_SUB,Influence like make include necessary farm run do man home wife include blue attitude
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_600.txt,none,EMB_SUB,Works include heart trip treatment include necessary road life become possibility action even knowledge. Knowledge include someone someone heart strength include manner even have spread march subject include works include necessary road life. Possibility have march say include town
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_600.txt,none,EMB_SUB,Thing hotel Woman Life include Woman military include let Mother Fight Wish even understand include lot whole success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_700.txt,english_stopwords,MLM,he at university level from then to university and university with a degree in.
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_700.txt,english_stopwords,MLM,"This issue was the official letter issue for the rest of his life, and both were:."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_700.txt,english_stopwords,MLM,after that he was back to work to study at the national university and then he was the music teacher of the national youth.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_700.txt,english_stopwords,MLM,It is still found as the only plant in the whole.
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_700.txt,english_stopwords,MLM,The series speak bad language of their own: dog and dog
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_700.txt,english_stopwords,MLM,There was close to the town all the way up the entire valley and as long back as in.
